model_id,family,table_rows,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,numeric_mae,numeric_rmse,anomaly_f1_macro
ollama-qwen-latest,family4_codegen,100,90,0.0,0.0,9726.61810467786,13359.929822708364,0.0,500.0,2.1616737475989603e-05,6.4850212427968805e-06,0.0,,,
ollama-codellama-latest,family4_codegen,100,90,0.0,0.0,9748.802130967346,15200.97398735088,0.0,276.5,2.1666074002050892e-05,6.499822200615266e-06,0.0,,,
ollama-llama3-latest,family4_codegen,100,90,0.0,0.0,10786.812176355954,17109.98972295347,0.0,386.0,2.397286782278748e-05,7.191860346836242e-06,0.0,,,
ollama-qwen2.5-7b-instruct,family4_codegen,100,90,0.0,0.03333333333333333,14831.785319911272,19853.061381100997,0.0,498.56666666666666,3.2961599709333685e-05,9.888479912800105e-06,0.0,,,
ollama-qwen2.5-7b-instruct,family4_codegen,250,90,0.43333333333333335,0.43333333333333335,17843.789184733192,31298.815966849357,0.0,447.84444444444443,3.965465970603849e-05,1.1896397911811547e-05,0.0,,,
ollama-llama2-latest,family4_codegen,250,90,0.03333333333333333,0.03333333333333333,15034.935308810158,22275.68824375776,0.0,169.15555555555557,3.34126303759238e-05,1.002378911277714e-05,0.0,,,
ollama-deepseek-coder-latest,family4_codegen,250,90,0.0,0.0,4155.777713411145,10506.837796350008,0.0,190.26666666666668,9.236925978162333e-06,2.771077793448699e-06,0.0,,,
ollama-gemma-latest,family4_codegen,250,90,0.0,1.0,9429.620364311753,22910.61464184968,0.0,71.7,2.0956585526562274e-05,6.2869756579686815e-06,0.0,,,
ollama-qwen2.5-3b-instruct,family4_codegen,250,90,0.0,0.0,11176.160427833423,17998.43420175057,0.0,500.0,2.4837639924525777e-05,7.451291977357732e-06,0.0,,,
ollama-llama3-latest,family4_codegen,250,90,0.0,0.0,13470.073688822433,25732.571273098074,0.0,273.85555555555555,2.993537917747489e-05,8.980613753242469e-06,0.0,,,
ollama-qwen-latest,family4_codegen,250,90,0.0,0.0,16170.665546711989,25411.42072515213,0.0,474.03333333333336,3.593654453473211e-05,1.0780963360419632e-05,0.0,,,
ollama-mistral-latest,family4_codegen,250,90,0.0,0.7,17920.177254633098,36248.18368940141,0.0,365.81111111111113,3.982458845658854e-05,1.1947376536976562e-05,0.0,,,
ollama-mistral-7b-instruct,family4_codegen,250,90,0.0,0.7,18328.459992099593,36498.34794214967,0.0,365.81111111111113,4.073174962942766e-05,1.2219524888828295e-05,0.0,,,
ollama-codellama-latest,family4_codegen,250,90,0.0,0.6,18882.475006956924,33034.59966044611,0.0,368.1333333333333,4.196291837680022e-05,1.2588875513040067e-05,0.0,,,
ollama-qwen2.5-7b-instruct,family4_codegen,500,90,0.3888888888888889,0.3888888888888889,25696.899828733276,53430.225466551376,0.0,454.46666666666664,5.710594632823267e-05,1.71317838984698e-05,0.0,,,
ollama-llama2-latest,family4_codegen,500,90,0.03333333333333333,0.03333333333333333,13924.20243423306,16041.734581096534,0.0,122.25555555555556,3.0944405138845954e-05,9.283321541653786e-06,0.0,,,
ollama-qwen2.5-3b-instruct,family4_codegen,500,90,0.03333333333333333,0.12222222222222222,17178.39346065559,32008.46794405079,0.0,473.68888888888887,3.8175772427001836e-05,1.1452731728100553e-05,0.0,,,
ollama-llama3-latest,family4_codegen,500,90,0.022222222222222223,0.2,36585.16207867773,40397.8889830003,0.0,273.4222222222222,8.130214679638436e-05,2.4390644038915303e-05,0.0,,,
ollama-qwen-latest,family4_codegen,500,90,0.0,0.0,13083.31606296625,34739.71421453971,0.0,,2.9075731371417068e-05,8.72271941142512e-06,0.0,,,
ollama-deepseek-coder-latest,family4_codegen,500,90,0.0,0.0,16267.85373517713,22580.893518899393,0.0,356.8,3.6152585146333665e-05,1.0845775543900096e-05,0.0,,,
ollama-gemma-latest,family4_codegen,500,90,0.0,0.0,29594.761381900273,33797.03948139868,0.0,28.366666666666667,6.576788220909054e-05,1.973036466272716e-05,0.0,,,
ollama-mistral-latest,family4_codegen,500,90,0.0,0.9333333333333333,29886.32033471149,71149.37849214839,0.0,331.0888888888889,6.641583680890383e-05,1.992475104267115e-05,0.0,,,
ollama-codellama-latest,family4_codegen,500,90,0.0,0.03333333333333333,30844.33034264366,66288.51360624903,0.0,297.1333333333333,6.854466714269315e-05,2.0563400142807946e-05,0.0,,,
ollama-mistral-7b-instruct,family4_codegen,500,90,0.0,0.9333333333333333,34974.02115370035,79689.26666699845,0.0,331.0888888888889,7.77216073140149e-05,2.3316482194204462e-05,0.0,,,
ollama-codellama-latest,family4_codegen,1000,90,0.7,0.7,76178.07794956671,81585.48287850645,0.0,491.76666666666665,0.00016928632785869144,5.078589835760743e-05,0.0,,,
ollama-qwen2.5-3b-instruct,family4_codegen,1000,90,0.34444444444444444,0.34444444444444444,28143.666188888852,65450.12907950095,0.0,431.1954022988506,6.25430008738694e-05,1.876290026216082e-05,0.0,,,
ollama-mistral-latest,family4_codegen,1000,90,0.1111111111111111,0.9333333333333333,67012.65994166653,172807.06383764846,0.022222222222222223,337.125,0.0001489187296753507,4.4675618902605206e-05,0.0,,,
ollama-mistral-7b-instruct,family4_codegen,1000,90,0.1,0.8555555555555555,68879.80279352213,180003.17113545278,0.1111111111111111,334.475,0.00015306770520902622,4.5920311562707865e-05,0.0,,,
ollama-llama3-latest,family4_codegen,1000,90,0.06666666666666667,0.25555555555555554,35705.00197223341,41777.144185749785,0.0,284.25555555555553,7.934613571186965e-05,2.38038407135609e-05,0.0,,,
ollama-llama2-latest,family4_codegen,1000,90,0.03333333333333333,0.03333333333333333,14268.371987478005,16980.524234894256,0.0,143.76666666666668,3.170913133296347e-05,9.51273939988904e-06,0.0,,,
ollama-qwen2.5-7b-instruct,family4_codegen,1000,90,0.03333333333333333,0.03333333333333333,58087.642691599714,143401.51648300106,0.0,495.6333333333333,0.00012908524450793587,3.8725573352380756e-05,0.0,,,
ollama-deepseek-coder-latest,family4_codegen,1000,90,0.0,0.0,16021.907055134458,16701.732087496202,0.0,89.94444444444444,3.5605823645907264e-05,1.068174709377218e-05,0.0,,,
ollama-gemma-latest,family4_codegen,1000,90,0.0,0.0,34062.332552688895,35511.540453493944,0.0,28.07777777777778,7.569562985476544e-05,2.2708688956429636e-05,0.0,,,
ollama-qwen-latest,family4_codegen,1000,90,0.0,0.0,34227.94315141089,113069.24353369976,0.0,,7.606379369999599e-05,2.2819138109998796e-05,0.0,,,
