model_id,family,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,avg_mem_rss_delta_mb,avg_cpu_user_s_delta,avg_cpu_system_s_delta,numeric_mae,numeric_rmse,anomaly_f1_macro
openai-gpt-4.1,family1_qa,25,0.96,1.0,3297.480206526816,5253.71468281373,0.0,221.12,0.00038369864979060644,0.0001151095949371819,0.01600952,0.015,0.004949450240000006,0.0008918124799999993,2.4,12.0,
openai-gpt-4.1-mini,family1_qa,25,0.72,1.0,4342.533378270455,7005.901082837953,0.0,234.72,8.676231830267589e-05,2.602869549080277e-05,0.0032236639999999998,0.106875,0.005142942719999999,0.0013329628799999993,5544.0,19455.17925900453,
openai-o3-mini,family1_qa,25,0.0,0.0,204.5510350028053,239.80728297028688,1.0,,4.5727398820940855e-07,1.3718219646282257e-07,0.0,0.005625,0.003167892479999983,0.0005319206399999976,,,
