model_id,family,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,avg_mem_rss_delta_mb,avg_cpu_user_s_delta,avg_cpu_system_s_delta,numeric_mae,numeric_rmse,anomaly_f1_macro
openai-gpt-4.1,family3_forecast,25,0.08,0.44,9072.891733311117,19987.918683793392,0.56,214.27272727272728,0.00022497193550264513,6.749158065079353e-05,0.0075228000000000005,0.13125,0.00902745344000004,0.0018976345600000043,69342.33333333339,165889.9481382862,
openai-gpt-4.1-mini,family3_forecast,25,0.04,0.48,18702.747530136257,42847.57150039076,0.52,273.5,7.745771740037748e-05,2.3237315220113244e-05,0.00195144,-1.566875,0.0072817023999999985,0.0016060931200000007,98179.8336111111,243696.6629722871,
openai-o3-mini,family3_forecast,25,0.0,0.0,237.6543816458434,304.5699411071837,1.0,,5.305914543875885e-07,1.5917743631627656e-07,0.0,0.0025,0.0028501248000000158,0.0005152415999999982,,,
