model_id,family,table_rows,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,numeric_mae,numeric_rmse,anomaly_f1_macro
ollama-qwen2.5-7b-instruct,family3_forecast,250,90,0.0,1.0,20794.13295743159,25756.72775830608,0.0,208.55555555555554,4.621021635332593e-05,1.3863064905997778e-05,0.0,719066.3878864449,1123904.9252239254,
ollama-mistral-latest,family3_forecast,250,90,0.0,0.8888888888888888,20897.68223332034,28775.207200087607,0.0,216.87777777777777,4.6440367198983475e-05,1.393211015969504e-05,0.0,9121766.21939853,15726096.188306093,
ollama-mistral-7b-instruct,family3_forecast,250,90,0.0,0.8888888888888888,21168.40708469972,29451.336150360294,0.0,216.87777777777777,4.70419222096678e-05,1.4112576662900343e-05,0.0,9121766.21939853,15726096.188306093,
ollama-deepseek-coder-latest,family3_forecast,500,90,0.0,0.0,3962.732090237033,6068.157154694199,0.0,188.73333333333332,8.807078715009985e-06,2.6421236145029952e-06,0.0,,,
ollama-qwen-latest,family3_forecast,500,90,0.0,0.0,7792.71981716156,8722.604548116215,0.0,166.0,1.7318287251625334e-05,5.1954861754876004e-06,0.0,,,
ollama-qwen2.5-3b-instruct,family3_forecast,500,90,0.0,1.0,8657.08104584159,10156.6435941495,0.0,149.94444444444446,1.9238944877944276e-05,5.771683463383283e-06,0.0,2021940.8623739814,3284200.107767742,
ollama-llama2-latest,family3_forecast,500,90,0.0,0.03333333333333333,16591.524901851597,19064.54055442009,0.0,154.8111111111111,3.687114947038626e-05,1.106134484111588e-05,0.0,105412.73113208175,105416.53220783045,
ollama-llama3-latest,family3_forecast,500,90,0.0,1.0,16955.791655053486,17271.68048338499,0.0,137.4,3.768061953334638e-05,1.130418586000391e-05,0.0,843809.3862464643,1715189.9905566801,
ollama-gemma-latest,family3_forecast,500,90,0.0,0.7888888888888889,17450.00400560287,19868.287142016925,0.0,73.64444444444445,3.877887870925505e-05,1.1633663612776518e-05,0.0,942714.8491535123,1995861.0595438478,
ollama-codellama-latest,family3_forecast,500,90,0.0,0.044444444444444446,19252.248680529494,24984.33153994847,0.0,267.2111111111111,4.2783934306333614e-05,1.2835180291900087e-05,0.0,144497.91847852006,166375.95292333452,
ollama-mistral-7b-instruct,family3_forecast,500,90,0.0,0.8666666666666667,20918.52549720659,26032.48919795733,0.0,220.77777777777777,4.648660738263193e-05,1.394598221478958e-05,0.0,294497676746.63635,1132483331785.3923,
ollama-mistral-latest,family3_forecast,500,90,0.0,0.8666666666666667,21307.966971278398,26669.66808089055,0.0,220.77777777777777,4.735215158857633e-05,1.42056454765729e-05,0.0,294497676746.63635,1132483331785.3923,
ollama-qwen2.5-7b-instruct,family3_forecast,500,90,0.0,0.9666666666666667,31150.856171688065,95086.40032731928,0.0,195.74444444444444,6.922555887210399e-05,2.07676676616312e-05,0.0,1116573.7579937773,2169855.8918448216,
ollama-deepseek-coder-latest,family3_forecast,1000,90,0.0,0.03333333333333333,4187.700154233931,6292.417299840599,0.0,216.43333333333334,9.307037673958999e-06,2.7921113021877e-06,0.0,252903.02241980552,252903.02241980552,
ollama-qwen-latest,family3_forecast,1000,90,0.0,0.0,7534.69443840699,8418.351914756931,0.0,65.0,1.6744907673807424e-05,5.023472302142226e-06,0.0,,,
ollama-qwen2.5-3b-instruct,family3_forecast,1000,90,0.0,1.0,8769.204226850221,9620.849572937004,0.0,152.13333333333333,1.9488179141847055e-05,5.8464537425541145e-06,0.0,1883561.630311362,2905881.9525476526,
ollama-llama3-latest,family3_forecast,1000,90,0.0,1.0,16719.387633798437,17128.72081056703,0.0,127.8,3.715532681021875e-05,1.1146598043065622e-05,0.0,1847142.5105877763,6417430.880389498,
ollama-llama2-latest,family3_forecast,1000,90,0.0,0.06666666666666667,17156.38520001537,19399.78482851293,0.0,179.23333333333332,3.812646840305356e-05,1.143794052091607e-05,0.0,2856785.890172914,4013051.579805004,
ollama-gemma-latest,family3_forecast,1000,90,0.0,0.8666666666666667,17214.732456486672,18860.51242344547,0.0,68.43333333333334,3.825604835449243e-05,1.1476814506347729e-05,0.0,2153408.9020441864,7164739.100589204,
ollama-qwen2.5-7b-instruct,family3_forecast,1000,90,0.0,1.0,20087.228639294495,25205.716789676808,0.0,206.56666666666666,4.463946026989605e-05,1.3391838080968818e-05,0.0,2113259.886868288,6558815.45668402,
ollama-codellama-latest,family3_forecast,1000,90,0.0,0.03333333333333333,20417.164284316823,24917.279402446,0.0,318.27777777777777,4.5372621454700524e-05,1.3611786436410159e-05,0.0,538734.5593699994,633117.695889042,
ollama-mistral-7b-instruct,family3_forecast,1000,90,0.0,0.9,21249.121333777697,29107.53372705076,0.0,231.37777777777777,4.722137172632081e-05,1.4166411517896243e-05,0.0,103411958.53073488,319681142.56305844,
ollama-mistral-latest,family3_forecast,1000,90,0.0,0.9,21633.949205067216,29310.82642674446,0.0,231.37777777777777,4.807657860481251e-05,1.442297358144375e-05,0.0,103411958.53073488,319681142.56305844,
