model_id,family,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,avg_mem_rss_delta_mb,avg_cpu_user_s_delta,avg_cpu_system_s_delta,numeric_mae,numeric_rmse,anomaly_f1_macro
openai-gpt-4.1,family3_forecast,25,0.08,0.4,6271.060038246214,11086.1201836029,0.0,475.68,0.0008151589563841015,0.0002445476869152305,0.017879839999999998,0.013125,0.00521671168000001,0.0006768172799999994,85168.4,160225.23952833397,
openai-o3-mini,family3_forecast,25,0.0,0.0,227.26957008708268,293.8128336565569,1.0,,5.076922821998663e-07,1.5230768465995988e-07,0.0,0.005625,0.0031273574399999847,0.0004807283200000012,,,
openai-gpt-4.1-mini,family3_forecast,25,0.0,0.04,6577.023769873194,8456.509616365654,0.0,497.12,0.0001776195393893915,5.328586181681745e-05,0.0036102720000000003,0.10625,0.005398978560000001,0.0010656342399999969,44912.0,44912.0,
