model_id,family,table_rows,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,numeric_mae,numeric_rmse,anomaly_f1_macro
ollama-qwen2.5-7b-instruct,family1_qa,500,90,0.0,0.9888888888888889,19749.098422712024,22443.21851247223,0.0,175.38888888888889,4.389038920001614e-05,1.3167116760004839e-05,0.0,728938.6853932585,1964609.6341853167,
ollama-mistral-7b-instruct,family1_qa,500,90,0.0,0.9666666666666667,21433.519408838925,28035.403470671736,0.0,210.35555555555555,4.76340763860336e-05,1.4290222915810077e-05,0.0,948702539698.317,2960049614186.76,
ollama-codellama-latest,family1_qa,500,90,0.0,0.0,21981.58172038125,26094.393025070895,0.0,347.14444444444445,4.884993612822642e-05,1.4654980838467923e-05,0.0,,,
ollama-mistral-latest,family1_qa,500,90,0.0,0.9666666666666667,22821.02446019805,30906.06701670913,0.0,210.35555555555555,5.071745594256355e-05,1.5215236782769067e-05,0.0,948702539698.317,2960049614186.76,
ollama-deepseek-coder-latest,family1_qa,1000,90,0.0,0.03333333333333333,4087.7166736793392,5938.951225182969,0.0,151.74444444444444,9.085164281347385e-06,2.725549284404216e-06,0.0,1394.0,1394.0,
ollama-qwen2.5-3b-instruct,family1_qa,1000,90,0.0,0.9555555555555556,8811.860867530211,10344.442214642186,0.0,148.7,1.958331508967913e-05,5.874994526903738e-06,0.0,1229617.388888889,2240565.5110008996,
ollama-qwen-latest,family1_qa,1000,90,0.0,0.0,8989.140806127236,14133.642424631398,0.0,500.0,1.9977664671676045e-05,5.993299401502813e-06,0.0,,,
ollama-llama3-latest,family1_qa,1000,90,0.0,1.0,17250.228882371448,21119.31421282934,0.0,109.23333333333333,3.833760722282191e-05,1.1501282166846575e-05,0.0,15835.866666666667,28782.38627007844,
ollama-llama2-latest,family1_qa,1000,90,0.0,0.06666666666666667,17811.54623011696,23063.74737509759,0.0,190.2,3.958335384013293e-05,1.187500615203988e-05,0.0,10075.5,10522.830441473434,
ollama-gemma-latest,family1_qa,1000,90,0.0,0.9,19181.60067227048,21554.048260615673,0.0,69.0111111111111,4.262888434616721e-05,1.2788665303850162e-05,0.0,14514.5875,26298.39131843429,
ollama-qwen2.5-7b-instruct,family1_qa,1000,90,0.0,1.0,20567.608711516692,24536.25743308803,0.0,208.75555555555556,4.5710925906777825e-05,1.3713277772033352e-05,0.0,955685.9464285715,2100484.066373153,
ollama-mistral-7b-instruct,family1_qa,1000,90,0.0,0.9555555555555556,22103.654109774572,28568.440308922432,0.0,189.42222222222222,4.912374340573538e-05,1.4737123021720614e-05,0.0,515523855568.54285,1341624833221.43,
ollama-codellama-latest,family1_qa,1000,90,0.0,0.03333333333333333,22883.876236998993,25907.54246256547,0.0,382.3,5.0856346717225286e-05,1.525690401516758e-05,0.0,11661.0,11661.0,
ollama-mistral-latest,family1_qa,1000,90,0.0,0.9555555555555556,23547.512893999618,32687.2506811982,0.0,189.42222222222222,5.2333338755681684e-05,1.5700001626704504e-05,0.0,515523855568.54285,1341624833221.43,
