model_id,family,table_rows,n,pass_rate,json_valid_rate,avg_latency_ms,p95_latency_ms,error_rate,avg_tokens_out,avg_energy_kwh,avg_energy_cost_eur,avg_api_cost_usd,numeric_mae,numeric_rmse,anomaly_f1_macro
ollama-codellama-latest,family2_anomaly,250,90,0.7444444444444445,1.0,18808.200681892533,22747.423368762247,0.0,242.9777777777778,4.1797164069673e-05,1.25391492209019e-05,0.0,,,0.28450106157112526
ollama-qwen2.5-3b-instruct,family2_anomaly,250,90,0.6111111111111112,1.0,9255.946187493908,10362.950868695043,0.0,188.57777777777778,2.057073413213814e-05,6.17122023964144e-06,0.0,,,0.25287356321839083
ollama-deepseek-coder-latest,family2_anomaly,250,90,0.0,0.0,4309.407159220427,5217.302154772915,0.0,195.32222222222222,9.577507212376964e-06,2.8732521637130894e-06,0.0,,,0.0
ollama-qwen-latest,family2_anomaly,250,90,0.0,0.0,9393.321540392935,14679.877485893667,0.0,273.32,2.0875070837275308e-05,6.262521251182591e-06,0.0,,,0.0
ollama-llama2-latest,family2_anomaly,250,90,0.0,0.0,18444.212304190216,21564.293606602587,0.0,272.5111111111111,4.098812648400648e-05,1.2296437945201942e-05,0.0,,,0.0
ollama-mistral-latest,family2_anomaly,250,90,0.0,0.8333333333333334,19989.454117210375,27268.720441521145,0.0,238.54444444444445,4.442195918928585e-05,1.332658775678575e-05,0.0,,,0.0
ollama-mistral-7b-instruct,family2_anomaly,250,90,0.0,0.8333333333333334,20781.17358563468,28112.249879003502,0.0,238.54444444444445,4.618147204497302e-05,1.3854441613491897e-05,0.0,,,0.0
ollama-llama3-latest,family2_anomaly,500,90,1.0,1.0,15907.757867588145,16619.698769040406,0.0,137.25555555555556,3.535162734618882e-05,1.0605488203856647e-05,0.0,,,1.0
ollama-qwen2.5-7b-instruct,family2_anomaly,500,90,1.0,1.0,20432.12966259776,22111.775064026006,0.0,220.75555555555556,4.540593514019255e-05,1.3621780542057763e-05,0.0,,,1.0
ollama-qwen2.5-3b-instruct,family2_anomaly,500,90,0.8111111111111111,1.0,9200.680285645649,10193.452226766385,0.0,178.82222222222222,2.0447931341942707e-05,6.1343794025828126e-06,0.0,,,0.44785276073619634
ollama-gemma-latest,family2_anomaly,500,90,0.7,1.0,18813.693509763107,21903.82924959995,0.0,129.85555555555555,4.1809375515819244e-05,1.2542812654745776e-05,0.0,,,0.4117647058823529
ollama-codellama-latest,family2_anomaly,500,90,0.6,1.0,18391.365969858856,22825.948537583463,0.0,265.73333333333335,4.087075741873397e-05,1.2261227225620191e-05,0.0,,,0.24999999999999997
ollama-mistral-latest,family2_anomaly,500,90,0.022222222222222223,0.9222222222222223,20807.313224083435,27169.648862164468,0.0,274.47777777777776,4.623954794690851e-05,1.3871864384072553e-05,0.0,,,0.003952569169960475
ollama-mistral-7b-instruct,family2_anomaly,500,90,0.022222222222222223,0.9222222222222223,23738.315173124687,30995.740739442408,0.0,274.47777777777776,5.2753031476277085e-05,1.582590944288312e-05,0.0,,,0.003952569169960475
ollama-deepseek-coder-latest,family2_anomaly,500,90,0.0,0.0,4225.937527842406,5977.869118563831,0.0,253.5888888888889,9.391965219487535e-06,2.8175895658462597e-06,0.0,,,0.0
ollama-qwen-latest,family2_anomaly,500,90,0.0,0.0,8233.531638400422,14484.68360430561,0.0,188.3913043478261,1.829779386023374e-05,5.489338158070123e-06,0.0,,,0.0
ollama-llama2-latest,family2_anomaly,500,90,0.0,0.0,18201.73317828319,21812.608327227645,0.0,264.8777777777778,4.044935552524307e-05,1.2134806657572918e-05,0.0,,,0.0
ollama-llama3-latest,family2_anomaly,1000,90,1.0,1.0,15672.857834683316,16391.54293714091,0.0,136.9111111111111,3.482968175794882e-05,1.0448904527384644e-05,0.0,,,1.0
ollama-qwen2.5-7b-instruct,family2_anomaly,1000,90,1.0,1.0,22474.690993073295,24780.673939920962,0.0,200.4111111111111,4.994491066098121e-05,1.4983473198294363e-05,0.0,,,1.0
ollama-qwen2.5-3b-instruct,family2_anomaly,1000,90,0.8222222222222222,1.0,9572.851673596435,12278.99043771904,0.0,203.1888888888889,2.1275383607653454e-05,6.3826150822960354e-06,0.0,,,0.22560975609756098
ollama-gemma-latest,family2_anomaly,1000,90,0.7666666666666667,1.0,19489.904889335026,22307.29538151063,0.0,108.07777777777778,4.331222578604963e-05,1.2993667735814887e-05,0.0,,,0.289308176100629
ollama-codellama-latest,family2_anomaly,1000,90,0.5333333333333333,1.0,17630.138576780962,21857.460521208115,0.0,235.04444444444445,3.917920781780602e-05,1.1753762345341806e-05,0.0,,,0.23188405797101452
ollama-mistral-latest,family2_anomaly,1000,90,0.06666666666666667,0.8666666666666667,21835.919425538224,28555.706369155087,0.0,260.3666666666667,4.85253955734218e-05,1.4557618672026539e-05,0.0,,,0.015625
ollama-mistral-7b-instruct,family2_anomaly,1000,90,0.06666666666666667,0.8666666666666667,24147.580634673228,31601.513976650313,0.0,260.3666666666667,5.366264436301987e-05,1.6098793308905963e-05,0.0,,,0.015625
ollama-deepseek-coder-latest,family2_anomaly,1000,90,0.0,0.0,3939.7097791596834,5701.807524799369,0.0,205.65555555555557,8.755993253667023e-06,2.6267979761001064e-06,0.0,,,0.0
ollama-qwen-latest,family2_anomaly,1000,90,0.0,0.0,7081.429544955285,7135.410789819434,0.0,,1.5737616847554957e-05,4.721285054266486e-06,0.0,,,0.0
ollama-llama2-latest,family2_anomaly,1000,90,0.0,0.0,18218.270028165232,22208.06515358854,0.0,263.4111111111111,4.0486147853037375e-05,1.2145844355911213e-05,0.0,,,0.0
